"","CountryName","CountryCode","Date","region","PolicyType","PolicyCode","previous_PolicyCode","Notes"
"223","Japan","JPN",2022-02-07,"East_Asia_Pacific","H7: Vaccination policy","5G","5G","On February 7, vaccination for third doses begin being administered at the Osaka mass vaccination site.  In Yokohama City, also Feb 7, third dose vaccination for the elderly population continues to be administered. Yokohama City has the highest number of elderly population (930,000) residing in the country.    https://web.archive.org/web/20220207235928/https://www3.nhk.or.jp/news/html/20220207/k10013470791000.html  https://web.archive.org/web/20220207235927/https://www3.nhk.or.jp/news/html/20220207/k10013471291000.html"
"224","Japan","JPN",2022-02-10,"East_Asia_Pacific","H7: Vaccination policy","5G","5G","On Feb 10 2022, 20% of children vaccination tickets for children age 5 to 11 in the Koto Ward of Tokyo begin being sent out (~32,000 tickets). Children vaccination are set to begin on March 5 2022.  Mass vaccination for third doses in the elderly population continue to be administered. On Feb 10, the Tokyo mass vaccination site has expanded operations to inoculate 5,040 people per day and Osaka will expand to 2,500 people a day in the following week.    https://web.archive.org/web/20220211192435/https://www3.nhk.or.jp/news/html/20220210/k10013477321000.html  https://web.archive.org/web/20220211192107/https://www3.nhk.or.jp/news/html/20220210/k10013476591000.html"
"225","Japan","JPN",2022-02-18,"East_Asia_Pacific","H7: Vaccination policy","5G","5G","By the end of February 2022, Japanese government is pushing to complete third dose vaccinations for elderly population in long-term care homes. The government also announces that the next priority group to become eligible for third doses in late February are education workers. Japan continues to administer third doses to residents, about 1.1 million administered per day.  https://web.archive.org/web/20220220025340/https://www3.nhk.or.jp/news/html/20220215/k10013484591000.html (education workers)  https://web.archive.org/web/20220220025713/https://www3.nhk.or.jp/news/html/20220218/k10013491621000.html (LTC homes)  https://web.archive.org/web/20220220025733/https://www3.nhk.or.jp/news/html/20220215/k10013484741000.html  https://web.archive.org/web/20220220025720/https://www3.nhk.or.jp/news/html/20220216/k10013487201000.html"
"226","Japan","JPN",2022-02-21,"East_Asia_Pacific","H7: Vaccination policy","5G","5G","On February 21 2022, vaccination begin for children ages 5-11 across Japan for the first time. All vaccinations are subsidized by the government. Tokyo also begins opening more vaccination clinics in schools and Shinjuku to encourage young people to get vaccinated.    https://web.archive.org/web/20220225202205/https://www3.nhk.or.jp/news/html/20220221/k10013494211000.html  https://web.archive.org/web/20220225202220/https://www3.nhk.or.jp/news/html/20220222/k10013496321000.html  https://web.archive.org/web/20220225095245/https://www3.nhk.or.jp/news/html/20220225/k10013501011000.html"
"227","Japan","JPN",2022-02-28,"East_Asia_Pacific","H7: Vaccination policy","5G","5G","On February 28, mass vaccination for third doses begin being administered to employees of small to medium-sized businesses in Tokyo.    https://web.archive.org/web/20220310014312/https://www3.nhk.or.jp/news/html/20220228/k10013505751000.html"
"228","Japan","JPN",2022-03-08,"East_Asia_Pacific","H7: Vaccination policy","5G","5G","Vaccinations for children 5-11 continue to be administered.  Third doses continue for the elderly and employees of small to medium size businesses. The government reports that about 70% of the elderly population in Japan had received their third doses by the end of February 2022.    https://web.archive.org/web/20220311033316/https://www3.nhk.or.jp/news/html/20220308/k10013519761000.html"
"229","Japan","JPN",2022-02-21,"East_Asia_Pacific","V1: Vaccine Prioritisation","-3","-3","Third dose vaccination begins in Tokyo's mass vaccination site on January 31 2022. In Osaka, third doses will be administered at the Osaka mass vaccination site beginning February 7. In Yokohama City, the municipal with the largest elderly population residing in the country, third dose vaccinations have already been underway and continues to be administered.    Schedule for third doses are as follows:  Feburary: 1.83 million medical workers and 11.6 million elderly people, 730,000 under 64 years old will be eligible.  March: 890,000 medical workers, 16.24 million elderly people, 64 years old or younger In addition to 4.35 million people, 1.68 million people who are ""work-related inoculations"" conducted at companies and universities are also eligible.  April: 3.13 million elderly people, 11.94 million people under 64 years old, 5 million occupational inoculations will be eligible.  May: 580,000 elderly people, 14.62 million people under 64 years old, 1.55 million occupational inoculations will be eligible.  June: 350,000 elderly people, 12.73 million under 64 years old, and 2.48 million occupational inoculations will be eligible and continue until September 2022.    https://web.archive.org/web/20211203031729/https://www3.nhk.or.jp/news/html/20211201/k10013369451000.html  https://web.archive.org/web/20220207235727/https://www3.nhk.or.jp/news/html/20220131/k10013457771000.html (Tokyo)  https://web.archive.org/web/20220207235340/https://www3.nhk.or.jp/news/html/20220130/k10013457321000.html (Tokyo)  https://web.archive.org/web/20220207235402/https://www3.nhk.or.jp/news/html/20220131/k10013458301000.html (Tokyo)  https://web.archive.org/web/20220207235928/https://www3.nhk.or.jp/news/html/20220207/k10013470791000.html (Osaka)  https://web.archive.org/web/20220207235927/https://www3.nhk.or.jp/news/html/20220207/k10013471291000.html (Yokohama)"
"230","Japan","JPN",2022-02-12,"East_Asia_Pacific","V2: Vaccine Availability","22990","20851",NA
"231","Japan","JPN",2022-02-21,"East_Asia_Pacific","V2: Vaccine Availability","24367","22990","Third dose mass vaccination begins in Tokyo, starting with the elderly population. Yokohama City, who has already been administered third doses, continue to inoculate their population. Osaka will begin mass vaccination for third doses (beginning with the elderly) on February 7.    https://web.archive.org/web/20220207235727/https://www3.nhk.or.jp/news/html/20220131/k10013457771000.html (Tokyo)  https://web.archive.org/web/20220207235340/https://www3.nhk.or.jp/news/html/20220130/k10013457321000.html (Tokyo)  https://web.archive.org/web/20220207235402/https://www3.nhk.or.jp/news/html/20220131/k10013458301000.html (Tokyo)  https://web.archive.org/web/20220207235928/https://www3.nhk.or.jp/news/html/20220207/k10013470791000.html (Osaka)  https://web.archive.org/web/20220207235927/https://www3.nhk.or.jp/news/html/20220207/k10013471291000.html (Yokohama)"
"232","Japan","JPN",2022-02-26,"East_Asia_Pacific","V2: Vaccine Availability","24369","24367","26 Feb 2022: vaccinations for children aged 5-11 yrs have begin in Japan.     https://archive.ph/n0zov"
"233","Japan","JPN",2022-02-12,"East_Asia_Pacific","V3: Vaccine Financial Support","22990","20851",NA
"234","Japan","JPN",2022-02-21,"East_Asia_Pacific","V3: Vaccine Financial Support","24367","22990","All vaccinations continue to be fully covered by the government.    https://archive.fo/Cqn6k"
"235","Japan","JPN",2022-02-26,"East_Asia_Pacific","V3: Vaccine Financial Support","24369","24367","All vaccinations continue to be fully covered by the government.    https://archive.fo/Cqn6k"
"236","Japan","JPN",2022-02-12,"East_Asia_Pacific","V4: Mandatory Vaccination","22990","20851",NA
"237","Japan","JPN",2022-02-21,"East_Asia_Pacific","V4: Mandatory Vaccination","24367","22990","N/A"
"238","Japan","JPN",2022-02-26,"East_Asia_Pacific","V4: Mandatory Vaccination","24369","24367","N/A"
"239","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","C1: School closing","0","1G","Per the WHO, school restrictions have been fully lifted: https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"240","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","C2: Workplace closing","0","2T","According to the WHO, there are no work restrictions in place: https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"241","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","C3: Cancel public events","0","1T","According to the WHO, there are no restrictions in place: https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"242","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","C4: Restrictions on gatherings","0","3T","According to the WHO, all restrictions have been fully lifted: https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"243","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","C5: Close public transport","0","0","https://web.archive.org/web/20220221142556/https://kh.usembassy.gov/covid-19-information/"
"244","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","C6: Stay at home requirements","0","0","https://web.archive.org/web/20220221142556/https://kh.usembassy.gov/covid-19-information/"
"245","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","C7: Restrictions on internal movement","0","0","No restrictions but the US State Department does warn about checkpoints where additional screening may occur, as well as guidance to NOT enter designated ""red zones."" https://web.archive.org/web/20220221142556/https://kh.usembassy.gov/covid-19-information/"
"246","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","C8: International travel controls","2","2","https://web.archive.org/web/20220221142556/https://kh.usembassy.gov/covid-19-information/"
"247","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","H1: Public information campaigns","2G","2G","http://web.archive.org/web/20220221143807/https://niph.org.kh/niph/library/index.html  https://niph.org.kh/niph/library/index.html"
"248","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","H2: Testing policy","1","1","https://web.archive.org/web/20220221142556/https://kh.usembassy.gov/covid-19-information/"
"249","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","H3: Contact tracing","2","2","https://web.archive.org/web/20220221142556/https://kh.usembassy.gov/covid-19-information/  https://archive.ph/bZ7or"
"250","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","H6: Facial Coverings","3G","3G","https://web.archive.org/web/20220221142556/https://kh.usembassy.gov/covid-19-information/  https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"251","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","H7: Vaccination policy","5G","5G","Vaccines broadly available include Sinopharm, Sinovac and Astra-Zeneca. https://web.archive.org/web/20220221142556/https://kh.usembassy.gov/covid-19-information/  According to the WHO, additional vaccines have been donated by other countries, including Pfizer, Janssen and Moderna: https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"252","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","H8: Protection of elderly people","2G","2T","There is a campaign to vaccinate the elderly, along with others with co-morbities or at high risk: https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"253","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","V1: Vaccine Prioritisation","-3","-3","https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"254","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","V2: Vaccine Availability","-2","21214","https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"255","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","V3: Vaccine Financial Support","-2","21214","https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"256","Cambodia","KHM",2022-02-08,"East_Asia_Pacific","V4: Mandatory Vaccination","-2","21214","https://www.who.int/cambodia/internal-publications-detail/covid-19-joint-who-moh-situation-report-80"
"257","Kiribati","KIR",2022-02-18,"East_Asia_Pacific","C1: School closing","3T","3T","From FB page of Office of Te Beretitenti (date of post was 19/02/22 but post refers to policy measures introduced on 18/02/22)    Targeted measure: ""8. School closure until the end of this month.""    ""Government has decided to further extend the lockdown period on the islands of North Tarawa, Maiana, Abaiang, Marakei and Abemama for another two more weeks or may be longer should the need arise and with different conditions due to the slow in spread of the diseases on these islands, effective from Friday 18th of February 2022. The islands of Aranuka and Makin who have just affected with the spread of COVID-19 will also be included among these islands.    Subsequent to the decision pertaining to this extension, there are also new decisions put in place in addition to the current measures under the Alert Level 3. These new measures which will only apply on North Tarawa, Maiana, Abaiang, Marakei and Abemama, including  Aranuka and Makin are as follows:  1. Curfew hours from 6pm to 6am everyday.   2. All Government Offices and SOES will be closed and work remotely from home, except for essential and emergency services which also follow the Ministry of Health and Medical Services (MHMS) guidelines:  ? Island Council Office  ? Hospital services  ? Police services  ? Kiribati Oil Company and gas stations  ? Wholesalers and retailers selling food  ? Telecommunication service providers  ? Kiribati Red Cross Society  ? Kiribati Family Health Association  3. And other essential that the Government and the Island Council deems necessary during the curfew. These additional services require prior approval of the Island Council Office.  4. All essential service providers (food wholesale and retail) from the private sector will remain open to the public from 6am to 6pm.  5. People MUST stay at home â may only leave their homes for essential work, or to access emergency services but must observe compulsory face mask, social distancing of 2 meters, not spitting and nose blowing in public places and other guidelines from the Ministry of Health and Medical Services (MHMS).  6. Access to shops for food shopping and other essential services will be zoned to limit the movement of people within their neighborhoods or villages from 6am to 6pm.  7. Public transportation services may operate but will also observe compulsory face mask, open windows, no spitting and nose blowing, and other MHMS guidelines and passengers must not share seats nor stand.  8. School closure until the end of this month.  9. All kava bars, liquor bars, and night clubs will be closed  10. Social gatherings (including Churches) up to 20 people are allowed to gather in outdoor setting. With appropriate distance, masks and good ventilation.  11. Access to hospital services will be conducted accordingly to the Ministry of Health and Medical Services guidelines as earlier announced.  12. Delivery of cargoes , fuels and medical supplies by vessels or air services will continue to outer island with no passengers allowed. Only those stranded in the outer islands are allowed to return to Tarawa provided they meet health travel requirements.  13. No travels between the outer islands are allowed.  14. All police officers and other responsible Government officers are hereby ordered to ensure that this Order and future directions issued out of this Order and Public Health (Infectious Disease) Regulation and the Disaster Risk Management and Climate Change Act are complied with by the public.   15. Urgent direction(s) other than those listed here, if there is a need, may be issued later to the police and other officers of the Government for execution in relation to certain areas or groups of people or activities etc where it deemed necessary to achieve the purposes of this Order and the Public Health (Infectious Disease) Regulation and the Disaster Risk Management and Climate Change Act in relation to COVID-19.  16. Any person who contravenes any conditions of this Order commits an offence and will be liable to be arrested by the police or imprisonment. For clarification purposes, any breach of all the provisions of the Public Health (Infectious Disease) Regulation is an offence.  17. In case of any inconsistencies between this version and the Kiribati version, the Kiribati version shall prevail.  18. This Order repeals any previous Order and is effective on 18th February 2022 at 6 am until 4th March 2022 at 6am.  19. The non-affected islands with COVID-19 will continue their operations as usual.    Any person who contravenes any conditions of this Order commits an offence and will be liable to be arrested by the police or imprisonment. For clarification purposes, any breach of all the provisions of the Public Health (Infectious Disease) Regulation is an offence.   In case of any inconsistencies between this version and the Kiribati version, the Kiribati version shall prevail.    The public is advised to continue to strictly follow the Ministry of Health and Medical Services Standard Operational Procedures, comply with the curfew order, and to visit clinics for test if receiving symptoms to safeguard themselves and their families from this pandemic.    http://archive.today/7Q8G0"
